,ID1-Seg,ID2-Seg,ID1-Pixels,ID2-Pixels,EndPoints,z1,z2,y1,y2,x1,x2
1298,3048,6808,190254,50646,"[([710.0, 1237.0, 1911.0], [714.0, 1219.0, 1923.0])]",234,46,877,306,1197,254
1299,2494,2215,220557,237593,"[([596.0, 215.0, 537.0], [592.0, 202.0, 522.0])]",192,117,458,1419,821,324
1300,2562,6309,214803,60395,"[([651.0, 1055.0, 1865.0], [652.0, 1056.0, 1862.0])]",150,35,1914,129,1130,106
1301,2562,1870,214803,266981,"[([651.0, 1055.0, 1865.0], [649.0, 1054.0, 1853.0])]",150,114,1914,2047,1130,810
1302,9239,8524,17460,23224,"[([580.0, 1114.0, 551.0], [578.0, 1113.0, 560.0])]",48,24,158,150,362,560
1303,6191,8777,63823,21063,"[([658.0, 364.0, 1427.0], [663.0, 358.0, 1431.0])]",127,88,364,276,253,117
1304,965,3104,391418,186599,"[([691.0, 1484.0, 724.0], [696.0, 1484.0, 716.0])]",213,166,271,1293,1332,1071
1305,5618,5449,81071,88164,"[([661.0, 617.0, 1786.0], [662.0, 616.0, 1779.0])]",123,88,618,452,299,132
1306,3934,8447,145512,23351,"[([657.0, 1312.0, 1749.0], [657.0, 1320.0, 1721.0])]",121,94,737,168,981,294
1307,10455,5206,11800,96741,"[([612.0, 1880.0, 214.0], [613.0, 1886.0, 247.0])]",69,136,167,1066,90,171
1308,5246,4459,93961,124483,"[([648.0, 1044.0, 675.0], [646.0, 1036.0, 638.0])]",147,154,366,870,675,875
1309,4462,4115,124144,136916,"[([679.0, 1310.0, 728.0], [675.0, 1321.0, 676.0])]",196,125,574,941,865,224
1310,2590,6773,214858,50997,"[([648.0, 623.0, 407.0], [646.0, 640.0, 429.0])]",159,76,1425,471,1214,431
1311,6485,8019,56123,29379,"[([647.0, 1407.0, 553.0], [647.0, 1383.0, 597.0])]",89,103,70,107,289,361
1312,2827,2691,200535,207194,"[([627.0, 249.0, 1153.0], [620.0, 225.0, 1161.0])]",75,75,628,417,1697,1182
1313,5670,5634,78345,80346,"[([648.0, 574.0, 935.0], [646.0, 570.0, 911.0])]",94,66,437,384,935,1136
1314,7788,4740,31394,113432,"[([613.0, 253.0, 747.0], [614.0, 245.0, 729.0])]",47,135,253,737,117,261
1315,5967,10196,70754,12812,"[([698.0, 750.0, 1410.0], [699.0, 754.0, 1413.0])]",126,51,324,45,637,127
1316,3417,5800,170090,75265,"[([668.0, 1913.0, 1830.0], [673.0, 1926.0, 1848.0])]",118,144,224,284,718,520
1317,8924,11913,19925,7816,"[([692.0, 179.0, 1877.0], [700.0, 186.0, 1897.0])]",125,50,269,108,132,45
1318,6119,12482,66543,6937,"[([626.0, 552.0, 89.0], [625.0, 542.0, 86.0])]",68,23,552,146,489,89
1319,7072,5606,45064,81264,"[([609.0, 1522.0, 685.0], [610.0, 1525.0, 684.0])]",40,148,525,387,212,466
1320,5747,5954,78616,70076,"[([649.0, 511.0, 1466.0], [646.0, 512.0, 1514.0])]",82,58,208,94,581,478
1321,7388,7477,38148,37368,"[([646.0, 484.0, 632.0], [648.0, 477.0, 628.0])]",56,106,487,393,207,714
1322,12948,5139,6305,99533,"[([617.0, 1415.0, 116.0], [615.0, 1395.0, 94.0])]",26,139,30,469,116,927
1323,2965,6542,194453,54949,"[([618.0, 254.0, 351.0], [612.0, 216.0, 348.0])]",154,56,753,82,1381,104
1324,7400,8299,37843,25694,"[([614.0, 235.0, 657.0], [614.0, 227.0, 642.0])]",48,136,235,112,67,144
1325,7339,6809,40251,49450,"[([614.0, 355.0, 1854.0], [614.0, 352.0, 1865.0])]",136,135,657,288,194,51
1326,6464,8918,57489,19544,"[([614.0, 373.0, 688.0], [614.0, 394.0, 688.0])]",135,59,210,81,151,81
1327,6464,6245,57489,62858,"[([614.0, 373.0, 688.0], [614.0, 378.0, 676.0])]",135,135,210,376,151,411
1328,6464,9976,57489,13733,"[([614.0, 373.0, 688.0], [614.0, 411.0, 707.0])]",135,135,210,100,151,128
1329,6245,8918,62858,19544,"[([614.0, 378.0, 676.0], [614.0, 394.0, 688.0])]",135,59,376,81,411,81
1330,6245,9976,62858,13733,"[([614.0, 378.0, 676.0], [614.0, 411.0, 707.0])]",135,135,376,100,411,128
1331,8918,6959,19544,45770,"[([670.0, 469.0, 660.0], [671.0, 469.0, 658.0])]",59,79,81,173,81,375
1332,7147,3888,42334,147346,"[([656.0, 1728.0, 922.0], [658.0, 1734.0, 927.0])]",42,119,91,827,245,368
1333,3269,7595,174528,34828,"[([718.0, 880.0, 278.0], [723.0, 846.0, 315.0])]",131,27,911,101,1102,102
1334,7234,2342,40914,231074,"[([646.0, 267.0, 807.0], [648.0, 224.0, 786.0])]",24,103,267,1824,86,289
1335,4115,14577,136916,4580,"[([675.0, 1321.0, 676.0], [674.0, 1326.0, 674.0])]",125,41,941,56,224,95
1336,5158,9344,98155,17209,"[([689.0, 1718.0, 1521.0], [692.0, 1710.0, 1524.0])]",66,59,279,79,526,202
1337,5158,8500,98155,24119,"[([689.0, 1718.0, 1521.0], [691.0, 1727.0, 1531.0])]",66,57,279,324,526,228
1338,5158,7671,98155,34043,"[([689.0, 1718.0, 1521.0], [691.0, 1702.0, 1499.0])]",66,55,279,345,526,201
1339,7529,7146,35776,42132,"[([640.0, 169.0, 244.0], [641.0, 165.0, 239.0])]",80,68,169,80,167,96
1340,7636,6470,33666,57534,"[([646.0, 440.0, 1586.0], [647.0, 406.0, 1599.0])]",19,103,440,364,239,95
1341,6309,3042,60395,190909,"[([652.0, 1056.0, 1862.0], [656.0, 1048.0, 1875.0])]",35,90,129,649,106,191
1342,6747,5514,51226,85539,"[([691.0, 1869.0, 600.0], [699.0, 1875.0, 561.0])]",116,76,265,190,170,92
1343,8500,7671,24119,34043,"[([691.0, 1727.0, 1531.0], [691.0, 1702.0, 1499.0])]",57,55,324,345,228,201
1344,9955,8560,13455,22762,"[([657.0, 375.0, 1591.0], [657.0, 367.0, 1571.0])]",23,92,45,122,153,373
1345,9848,5918,13545,72483,"[([713.0, 1389.0, 157.0], [712.0, 1404.0, 137.0])]",81,46,135,663,157,136
1346,4921,9769,105178,13853,"[([660.0, 1961.0, 166.0], [659.0, 1949.0, 163.0])]",85,47,785,43,166,164
1347,8017,6239,28670,63276,"[([694.0, 388.0, 227.0], [695.0, 390.0, 226.0])]",55,55,192,197,232,120
1348,4632,14744,115542,4426,"[([661.0, 352.0, 321.0], [654.0, 364.0, 339.0])]",107,12,1132,72,348,133
1349,10209,12520,12520,6739,"[([690.0, 854.0, 1876.0], [690.0, 856.0, 1877.0])]",46,59,146,21,76,160
1350,7626,8183,33853,26651,"[([647.0, 90.0, 251.0], [652.0, 121.0, 272.0])]",83,27,90,121,248,57
1351,7207,12134,40833,7534,"[([715.0, 1523.0, 458.0], [716.0, 1526.0, 462.0])]",61,34,524,127,91,46
1352,4681,6481,115712,57035,"[([690.0, 917.0, 757.0], [691.0, 925.0, 712.0])]",93,61,585,103,685,480
1353,7671,9344,34043,17209,"[([691.0, 1702.0, 1499.0], [692.0, 1710.0, 1524.0])]",55,59,345,79,201,202
1354,3165,7249,181721,40922,"[([699.0, 1756.0, 750.0], [695.0, 1719.0, 757.0])]",76,73,983,328,501,244
1355,11707,8727,8081,21234,"[([702.0, 1770.0, 148.0], [703.0, 1780.0, 124.0])]",27,46,91,61,148,311
1356,5542,3043,84342,187971,"[([713.0, 1415.0, 1817.0], [706.0, 1420.0, 1826.0])]",50,57,113,347,235,232
1357,6481,10412,57035,11527,"[([691.0, 925.0, 712.0], [691.0, 925.0, 738.0])]",61,59,103,175,480,69
